query_id,category,question,chunk_id,systems,original_relevance,candidate_text,review_status,reviewer,relevance,rationale,second_reviewer_relevance
q_0022,terminology_heavy,What does GFR stand for?,chunk_0c737fd6,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"for execution of the smooth and timely execution of the 'Adarsh Gram' component of the scheme as well as proper implementation of projects as approved as part of Perspective Plan' at District level under Grant in aid component. The PIUs would be manned by a mix of persons having adequate experience in need assessment, project design and management, data analysis and software development and management as well as some young professionals having high social consciousness and preferably belong to the Scheduled Castes (SCs) category. The size and composition of the PIU would depend on the available funds under the administrative head, number of villages covered under PMAGY and size and type of p",pending,,,,
q_0022,terminology_heavy,What does GFR stand for?,chunk_2d5e6db8,"{""bm25"": {""rank"": 3, ""score"": 9.863300675162863}}",,"click on ""Submit."" Required documents Passport-size Photo Domicile Certificate Residential Proof (Voter card/Electricity Bill/Aadhar Card) Age Proof (Birth Certificate issued by the School last attended or Municipal authority or SHO or through the medical board) Aadhaar Number Bank Passbook Ration Card Affidavit duly attested by Judicial Magistrate/Executive Magistrate that she/he is not in receipt of any pension/financial assistance from any other source Definitions any person who has little or no regular means of subsistence from his / her own source of income or through financial support from family members or other sources destitutes https://nsap.nic.in/Guidelines/nsap_guidelines_oct2014",pending,,,,
q_0022,terminology_heavy,What does GFR stand for?,chunk_34ee95f1,"{""faiss"": {""rank"": 2, ""score"": 0.43498038322582505}}",,"account in the name of the President / Secretary of the organization, in respect of the grants received under this programme. (k)The Grantee institution/NGO should be registered with NGO Darpan Portal of Niti Aayog. (l)Selected NGOs may be given one-month of preparatory time for arranging all the infrastructure, manpower, services, selection of residents, safety security, medical, convergence services, communication, internet, etc. The second month onwards, full- pledged Garima Greh has to start functioning with facilities as specified in guidelines. 34 | P a g e 1.2.4.13. Selection procedure A. Pilot Garima Greh EoI was invited from NGOs/CBOs for setting up Garima Greh. The proposals was sc",pending,,,,
q_0022,terminology_heavy,What does GFR stand for?,chunk_4b028646,"{""bm25"": {""rank"": 1, ""score"": 11.834412212210502}}",,"- Scheme Implementation Guidelines Meeting/ out of pocket expenses @3000 per meeting Uniform @ 800 once in 2 years annual Samarthya National Hub for Women Empower (NHEW) National Level NHEW Management @ Central Level (26 Persons) Administrative Cost Gender Budgeting and Research Publication & Monitoring Training, Monitoring, Geo tagging etc (Critical Gap Funding 30 Cr. Out of Felexi Fund each year) Flexi Fund @ 5% State Level PMU @ State Level (8 Persons) Administrative Cost @ 1 Lakh pm Vocational Activities/ Training at State level/district level Mission Shakti - Scheme Implementation Guidelines 4 Non-recurring every five year (Computer Peripherals, Telephone, Fax, Internet, Furnishing for ",pending,,,,
q_0022,terminology_heavy,What does GFR stand for?,chunk_5285e8db,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,"harvesting practices, etc. are other measures of R&D Documentation and preservation of tangible and intangible heritage for promoting tourism etc. Supply Chain Infrastructure Development: Setting up of efficient warehousing facilities, godowns, cold storages, etc. wherever necessary Establishing processing industries for value addition. Sharing of information on inputs with the producers/gatherers Develop product-specific efficient warehousing both at the IA level and also at the village level Training related to product-specific warehousing. Trade Information System: Capturing information about different tribal products related to the sources, types, potential, production, collection, etc. ",pending,,,,
q_0022,terminology_heavy,What does GFR stand for?,chunk_6245ca98,"{""faiss"": {""rank"": 1, ""score"": 0.43827415049655194}, ""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"Intervention Unit Cost Cost for 5 years (Rs. In Lakhs) Garima Greh 36,46,500 4,480.72 1.2.4.16. Utilization Certificates (UCs) Every organization/institution receiving funds under this component shall submit Utilization Certificates (UCs) in the prescribed format (Performa attached at Annexure-XII), as per provisions of GFR 2017, which will indicate the three items in the heading – (a)Project specific ID given by DoSJE, (b)Name and location of the project, and (c)Name of the NGO/Org. Further, as per provisions of rule 230(8) of GFR, 2017, all interest or other earnings against Grants-in-aid or advances released to any grantee institution should be mandatorily remitted to the Consolidated Fun",pending,,,,
q_0022,terminology_heavy,What does GFR stand for?,chunk_cc789dc9,"{""bm25"": {""rank"": 2, ""score"": 9.935566227272616}}",,"The second installment is reimbursement on successful completion of the project and submission of requisite documents by the institute. Question: What If The Institute Fails To Initiate The Project Within Six Months? Answer: If the project is not initiated within six months, the institute shall have to refund the complete grant with accrued interest to AICTE with justification. Question: Who Should Audit The Utilization Certificate And Statement Of Accounts? Answer: Utilization Certificate and Statement of Accounts in prescribed proforma must be duly audited by the Finance Officer/Account Officer. Question: What Documents Are To Be Submitted For The Procurement Of Solar Power Energy Equipmen",pending,,,,
q_0022,terminology_heavy,What does GFR stand for?,chunk_de5a3d6b,"{""faiss"": {""rank"": 3, ""score"": 0.4177576565673387}}",1,"the Project. Copy of Permanent Account Number (PAN) Card of the Organization. Bond Execution, Rule 231(2) & 3 (Required for Implementing Agencies, Not Quasi-Government Institutions, Central Autonomous Organisations, Or Institutions With Government-Approved Budgets). Financial and Annual Reporting Documents Annual Report for the Year for Which Grant-In-Aid Is Sought. Annual Report for Last Two Years (If Non-Governmental Organization). Audited Statement of Accounts (Income-Expenditure Statement, Receipt-Payment Statement, Balance Sheet, Audit Report of Chartered Accountant). Audited Accounts of Previous Year (Required If Current Year Grant-In-Aid Is Proposed). Utilization Certificate Duly Cert",pending,,,,
q_0023,terminology_heavy,What does MSJE stand for?,chunk_02502564,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"empowerment. The tailor-made skill based training programmes need to be developed with the help of Jan Shikshan Sansthans, NSDC and lifelong learning programmes of universities and colleges. • Financial incentives/scholarship for the transgender persons: Government should provide scholarship/entitlements, fee-waiver, free textbooks, free hostel accommodation and other facilities at subsidized rates for students belonging to this group. • Establishment of anti-discrimination cell: All the educational institutions/universities should establish an anti-discrimination cell to monitor any form of discrimination/harassment against the transgender students. • Create an enabling environment: There i",pending,,,,
q_0023,terminology_heavy,What does MSJE stand for?,chunk_29303616,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,"vocational skill development. 1.2.4.11. Registers and Records (a)Admission Register (A photo of the beneficiary should be pasted in the register) (b)A brief history of residents (Admission Form for Garima Greh). (c)Visit /Inspection Register (d)Doctor visit Register (e)Register of assets (details of the physical assets, their number, date of procurement, replacement, etc.) (f)Medicine stock register (including details of the equipment, Medicines, purchases, number, date of purchases, etc.) date of purchase/date of expiry. (g)Ration and vegetable stock register (including details of the stock purchased, quantity issued balance, etc., (h)Residents movement register (i)Staff attendance register",pending,,,,
